;DMP_0.5;DMP_0.51;DMP_0.52;DMP_0.53;DMP_0.54;DMP_0.55;DMP_0.56;DMP_0.57;DMP_0.58;DMP_0.59;DMP_0.6;DMP_0.61;DMP_0.62;DMP_0.63;DMP_0.64;DMP_0.65;DMP_0.66;DMP_0.67;DMP_0.68;DMP_0.69;DMP_0.7;DMP_0.71;DMP_0.72;DMP_0.73;DMP_0.74;DMP_0.75;DMP_0.76;DMP_0.77;DMP_0.78;DMP_0.79;DMP_0.8;DMP_0.81;DMP_0.82;DMP_0.83;DMP_0.84;DMP_0.85;DMP_0.86;DMP_0.87;DMP_0.88;DMP_0.89;DMP_0.9;DMP_0.91;DMP_0.92;DMP_0.93;DMP_0.94;DMP_0.95;DMP_0.96;DMP_0.97;DMP_0.98
P_560;0,008235;0,006944;0,1;0,009375;0,006944;0,007692;0,007692;0,007692;0,007692;0,006944;0,008235;0,008235;0,1;0,007692;0,007692;0,008235;0,007692;0,006944;0,006944;0,008235;0,007692;0,007692;0,007692;0,007692;0,007692;0,007692;0,008889;0,007692;0,007692;0,007692;0,006944;0,007692;0,007692;0,008235;0,006944;0,007692;0,006944;0,008235;0,006944;0,006944;0,008235;0,008235;0,008235;0,006944;0,006944;0,007692;0,007692;0,009901;0,008889
P_565;0,007692;0,007692;0,007692;0,007692;0,00625;0,007692;0,008235;0,006944;0,006944;0,007692;0,007692;0,007692;0,007692;0,008889;0,007692;0,006944;0,006944;0,006944;0,007692;0,008235;0,008889;0,00625;0,009375;0,007692;0,008235;0,008235;0,1;0,008235;0,007692;0,008235;0,00625;0,007692;0,006944;0,006944;0,007692;0,006944;0,006944;0,007692;0,006944;0,007692;0,006944;0,008235;0,006944;0,006944;0,008235;0,007692;0,006944;0,006944;0,007692
P_570;0,008235;0,007692;0,006944;0,006944;0,008889;0,006944;0,007692;0,007692;0,008235;0,008235;0,007692;0,008235;0,007692;0,007692;0,006944;0,007692;0,007692;0,007692;0,00625;0,006944;0,008235;0,007692;0,006944;0,006944;0,006944;0,1;0,006944;0,008889;0,009375;0,007692;0,007692;0,007692;0,009375;0,007692;0,008889;0,006944;0,007692;0,006944;0,008235;0,006944;0,006944;0,008889;0,006944;0,006944;0,006944;0,008889;0,00625;0,006944;0,007692
P_575;0,007692;0,00625;0,007692;0,007692;0,006944;0,007692;0,008235;0,007692;0,006944;0,007692;0,007692;0,008235;0,00625;0,007692;0,008235;0,008235;0,007692;0,007692;0,007692;0,007692;0,008889;0,006944;0,007692;0,007692;0,006944;0,008889;0,008235;0,006944;0,006944;0,006944;0,007692;0,006944;0,008235;0,007692;0,006944;0,006944;0,007692;0,008235;0,008235;0,006944;0,008235;0,006944;0,007692;0,007692;0,006944;0,00625;0,006944;0,007692;0,007692
P_580;0,006944;0,007692;0,006944;0,007692;0,00625;0,008235;0,007692;0,007692;0,006944;0,006944;0,006944;0,006944;0,008235;0,006944;0,006944;0,008235;0,008235;0,006944;0,007692;0,007692;0,007692;0,007692;0,006944;0,008235;0,007692;0,007692;0,006944;0,006944;0,006944;0,006944;0,007692;0,007692;0,008235;0,008235;0,008235;0,007692;0,006944;0,007692;0,007692;0,007692;0,007692;0,00625;0,006944;0,008235;0,008235;0,007692;0,008889;0,007692;0,008889
P_585;0,008889;0,008889;0,006944;0,00625;0,006944;0,006944;0,007692;0,008889;0,008235;0,006944;0,006944;0,006944;0,006944;0,008889;0,007692;0,008235;0,008889;0,007692;0,006944;0,006944;0,007692;0,007692;0,006944;0,007692;0,007692;0,007692;0,006944;0,006944;0,007692;0,007692;0,007692;0,008235;0,007692;0,007692;0,007692;0,006944;0,007692;0,006944;0,007692;0,008235;0,007692;0,008235;0,007692;0,007692;0,008889;0,007692;0,008235;0,007692;0,008235
P_590;0,006944;0,008235;0,006944;0,006944;0,00625;0,007692;0,006944;0,007692;0,008235;0,008889;0,006944;0,006944;0,007692;0,006944;0,006944;0,008235;0,007692;0,007692;0,007692;0,00625;0,006944;0,007692;0,008889;0,00625;0,007692;0,006944;0,007692;0,009375;0,007692;0,006944;0,006944;0,007692;0,006944;0,008235;0,006944;0,006944;0,007692;0,007692;0,006944;0,007692;0,007692;0,1;0,007692;0,008235;0,006944;0,006944;0,006944;0,006944;0,007692
P_595;0,006944;0,008889;0,007692;0,007692;0,00625;0,00625;0,006944;0,006944;0,008235;0,006944;0,007692;0,007692;0,007692;0,007692;0,007692;0,006944;0,008235;0,006944;0,007692;0,006944;0,007692;0,007692;0,006944;0,007692;0,008889;0,007692;0,006944;0,006944;0,008235;0,007692;0,006944;0,007692;0,007692;0,007692;0,006944;0,006944;0,00625;0,008235;0,008235;0,006944;0,009901;0,00625;0,006944;0,007692;0,008235;0,006944;0,006944;0,008235;0,008235
P_600;0,008235;0,006944;0,007692;0,007692;0,007692;0,007692;0,006944;0,007692;0,006944;0,009375;0,006944;0,006944;0,006944;0,007692;0,007692;0,008235;0,006944;0,008235;0,006944;0,008889;0,006944;0,006944;0,007692;0,006944;0,006944;0,007692;0,007692;0,007692;0,006944;0,008235;0,006944;0,006944;0,008235;0,008235;0,008235;0,008889;0,006944;0,007692;0,008235;0,1;0,006944;0,008235;0,006944;0,006944;0,007692;0,007692;0,008235;0,007692;0,007692
P_605;0,006944;0,007692;0,006944;0,008235;0,009375;0,00625;0,00625;0,007692;0,00625;0,008235;0,006944;0,008889;0,007692;0,007692;0,006944;0,008235;0,007692;0,006944;0,006944;0,007692;0,007692;0,007692;0,006944;0,006944;0,006944;0,007692;0,007692;0,006944;0,006944;0,006944;0,006944;0,00625;0,007692;0,008235;0,008235;0,1;0,006944;0,008235;0,006944;0,006944;0,006944;0,007692;0,008889;0,006944;0,007692;0,008235;0,006944;0,006944;0,006944
P_610;0,007692;0,006944;0,006944;0,006944;0,007692;0,007692;0,006944;0,006944;0,009375;0,008235;0,007692;0,006944;0,007692;0,008889;0,008235;0,006944;0,006944;0,006944;0,008889;0,006944;0,006944;0,007692;0,006944;0,006944;0,007692;0,007692;0,006944;0,008889;0,008235;0,007692;0,007692;0,008235;0,007692;0,007692;0,006944;0,006944;0,007692;0,008889;0,006944;0,007692;0,008235;0,007692;0,006944;0,006944;0,008889;0,008889;0,006944;0,007692;0,007692
P_615;0,008235;0,007692;0,006944;0,007692;0,009375;0,007692;0,006944;0,006944;0,007692;0,007692;0,008235;0,007692;0,006944;0,006944;0,007692;0,007692;0,007692;0,008235;0,006944;0,008235;0,006944;0,007692;0,006944;0,007692;0,006944;0,007692;0,006944;0,008235;0,006944;0,007692;0,006944;0,006944;0,006944;0,006944;0,006944;0,006944;0,008235;0,007692;0,006944;0,009901;0,006944;0,008235;0,006944;0,007692;0,007692;0,007692;0,007692;0,006944;0,007692
P_620;0,006944;0,008235;0,006944;0,007692;0,008235;0,00625;0,007692;0,006944;0,007692;0,006944;0,007692;0,006944;0,006944;0,006944;0,006944;0,007692;0,006944;0,007692;0,006944;0,007692;0,007692;0,006944;0,1;0,006944;0,006944;0,007692;0,007692;0,007692;0,006944;0,008889;0,008235;0,007692;0,008235;0,006944;0,007692;0,006944;0,006944;0,006944;0,007692;0,006944;0,007692;0,006944;0,007692;0,008889;0,007692;0,007692;0,006944;0,008235;0,008889
P_625;0,007692;0,007692;0,008889;0,007692;0,007692;0,006944;0,006944;0,006944;0,006944;0,007692;0,007692;0,006944;0,006944;0,006944;0,007692;0,006944;0,006944;0,007692;0,006944;0,007692;0,00625;0,007692;0,006944;0,006944;0,007692;0,006944;0,008235;0,006944;0,007692;0,007692;0,006944;0,006944;0,008235;0,006944;0,006944;0,007692;0,006944;0,007692;0,006944;0,007692;0,007692;0,006944;0,006944;0,008235;0,006944;0,006944;0,008235;0,006944;0,00625
P_630;0,006944;0,008235;0,007692;0,1;0,006944;0,007692;0,006944;0,007692;0,007692;0,007692;0,007692;0,006944;0,007692;0,006944;0,006944;0,00625;0,006944;0,006944;0,007692;0,006944;0,007692;0,007692;0,006944;0,007692;0,007692;0,007692;0,006944;0,007692;0,006944;0,006944;0,007692;0,008235;0,008235;0,007692;0,006944;0,006944;0,00625;0,00625;0,00625;0,006944;0,007692;0,008889;0,006944;0,006944;0,008235;0,006944;0,007692;0,00625;0,006944
P_635;0,008235;0,006944;0,007692;0,006944;0,006944;0,006944;0,006944;0,007692;0,007692;0,008235;0,007692;0,006944;0,006944;0,006944;0,006944;0,00625;0,007692;0,006944;0,00625;0,006944;0,006944;0,008235;0,006944;0,006944;0,007692;0,007692;0,006944;0,006944;0,006944;0,007692;0,007692;0,00625;0,006944;0,007692;0,007692;0,007692;0,006944;0,007692;0,006944;0,008235;0,007692;0,006944;0,008235;0,008235;0,006944;0,006944;0,007692;0,007692;0,007692
P_640;0,008235;0,008235;0,008235;0,006944;0,007692;0,008889;0,007692;0,006944;0,007692;0,007692;0,008235;0,006944;0,007692;0,006944;0,008235;0,008235;0,006944;0,006944;0,006944;0,006944;0,006944;0,006944;0,007692;0,007692;0,007692;0,006944;0,006944;0,007692;0,007692;0,006944;0,008235;0,006944;0,00625;0,008235;0,006944;0,006944;0,008235;0,007692;0,006944;0,007692;0,006944;0,007692;0,006944;0,1;0,007692;0,006944;0,008235;0,007692;0,00625
P_645;0,006944;0,006944;0,006944;0,007692;0,007692;0,006944;0,007692;0,006944;0,008235;0,007692;0,009375;0,006944;0,007692;0,00625;0,007692;0,006944;0,007692;0,006944;0,00625;0,006944;0,006944;0,008235;0,007692;0,007692;0,007692;0,008889;0,007692;0,008889;0,007692;0,006944;0,008235;0,008235;0,006944;0,007692;0,007692;0,006944;0,006944;0,007692;0,006944;0,006944;0,007692;0,006944;0,006944;0,007692;0,006944;0,00625;0,008889;0,007692;0,008889
P_650;0,006944;0,006944;0,00625;0,00625;0,008889;0,006944;0,006944;0,008235;0,006944;0,006944;0,006944;0,007692;0,007692;0,007692;0,006944;0,007692;0,006944;0,007692;0,006944;0,007692;0,007692;0,006944;0,006944;0,00625;0,006944;0,007692;0,007692;0,007692;0,006944;0,006944;0,008235;0,007692;0,006944;0,00625;0,00625;0,007692;0,007692;0,006944;0,007692;0,006944;0,006944;0,00625;0,007692;0,00625;0,006944;0,006944;0,006944;0,007692;0,007692
P_655;0,006944;0,006944;0,006944;0,007692;0,006944;0,006944;0,007692;0,006944;0,006944;0,006944;0,00625;0,008235;0,006944;0,008235;0,006944;0,00625;0,009375;0,006944;0,008889;0,00625;0,006944;0,008889;0,007692;0,006944;0,008235;0,006944;0,006944;0,007692;0,009375;0,007692;0,006944;0,006944;0,006944;0,00625;0,008235;0,00625;0,006944;0,006944;0,006944;0,006944;0,006944;0,006944;0,008235;0,007692;0,006944;0,008889;0,006944;0,006944;0,007692
P_660;0,007692;0,006944;0,007692;0,007692;0,006944;0,00625;0,006944;0,006944;0,00625;0,006944;0,007692;0,008235;0,007692;0,008235;0,00625;0,006944;0,007692;0,006944;0,007692;0,007692;0,006944;0,006944;0,00625;0,007692;0,006944;0,006944;0,008235;0,006944;0,006944;0,007692;0,007692;0,007692;0,00625;0,008235;0,00625;0,006944;0,007692;0,006944;0,006944;0,008235;0,006944;0,008235;0,007692;0,006944;0,007692;0,007692;0,008235;0,007692;0,007692
P_665;0,007692;0,00625;0,00625;0,007692;0,00625;0,007692;0,00625;0,00625;0,007692;0,006944;0,008235;0,007692;0,00625;0,00625;0,006944;0,006944;0,007692;0,006944;0,007692;0,008235;0,008235;0,007692;0,006944;0,006944;0,008235;0,007692;0,006944;0,008235;0,006944;0,007692;0,007692;0,006944;0,006944;0,006944;0,007692;0,007692;0,006944;0,00625;0,006944;0,007692;0,008235;0,006944;0,00625;0,006944;0,007692;0,006944;0,007692;0,007692;0,00625
P_670;0,008235;0,006944;0,00625;0,006944;0,008889;0,006944;0,006944;0,008235;0,006944;0,006944;0,007692;0,00625;0,00625;0,006944;0,007692;0,007692;0,006944;0,006944;0,007692;0,006944;0,006944;0,00625;0,00625;0,006944;0,006944;0,006944;0,007692;0,006944;0,006944;0,007692;0,007692;0,008235;0,006944;0,006944;0,006944;0,007692;0,008235;0,006944;0,006944;0,007692;0,007692;0,006944;0,007692;0,008235;0,007692;0,007692;0,006944;0,006944;0,006944
P_675;0,007692;0,006944;0,00625;0,006944;0,006944;0,006944;0,006944;0,007692;0,008235;0,006944;0,007692;0,006944;0,007692;0,006944;0,006944;0,00625;0,006944;0,00625;0,007692;0,007692;0,006944;0,006944;0,007692;0,00625;0,006944;0,007692;0,007692;0,007692;0,00625;0,007692;0,006944;0,006944;0,006944;0,006944;0,006944;0,006944;0,006944;0,007692;0,008235;0,006944;0,006944;0,006944;0,006944;0,006944;0,006944;0,00625;0,006944;0,008235;0,006944
P_680;0,007692;0,006944;0,006944;0,007692;0,006944;0,006944;0,006944;0,006944;0,006944;0,007692;0,007692;0,006944;0,007692;0,007692;0,008889;0,006944;0,006944;0,006944;0,00625;0,007692;0,00625;0,007692;0,007692;0,007692;0,006944;0,007692;0,007692;0,006944;0,006944;0,007692;0,006944;0,006944;0,008889;0,006944;0,007692;0,007692;0,006944;0,006944;0,007692;0,006944;0,007692;0,006944;0,006944;0,008235;0,008235;0,007692;0,00625;0,006944;0,006944
P_685;0,006944;0,007692;0,006944;0,006944;0,008235;0,006944;0,00625;0,006944;0,006944;0,006944;0,006944;0,00625;0,00625;0,006944;0,007692;0,008889;0,006944;0,00625;0,006944;0,00625;0,006944;0,00625;0,006944;0,006944;0,007692;0,006944;0,007692;0,00625;0,008889;0,006944;0,007692;0,008235;0,006944;0,006944;0,008235;0,00625;0,008235;0,006944;0,006944;0,008889;0,007692;0,007692;0,007692;0,007692;0,007692;0,007692;0,00625;0,007692;0,007692
P_690;0,007692;0,007692;0,00625;0,007692;0,006944;0,006944;0,007692;0,006944;0,00625;0,007692;0,00625;0,00625;0,007692;0,00625;0,007692;0,007692;0,00625;0,00625;0,006944;0,006944;0,006944;0,007692;0,008235;0,006944;0,007692;0,006944;0,006944;0,009901;0,006944;0,006944;0,006944;0,008235;0,007692;0,006944;0,007692;0,006944;0,006944;0,006944;0,006944;0,005357;0,007692;0,008235;0,006944;0,006944;0,006944;0,008889;0,006944;0,00625;0,007692
P_695;0,008235;0,006944;0,006944;0,006944;0,00625;0,00625;0,00625;0,00625;0,007692;0,007692;0,006944;0,006944;0,007692;0,007692;0,00625;0,007692;0,007692;0,00625;0,006944;0,007692;0,007692;0,007692;0,006944;0,007692;0,008235;0,007692;0,006944;0,007692;0,007692;0,007692;0,008235;0,006944;0,006944;0,00625;0,007692;0,007692;0,006944;0,006944;0,008235;0,006944;0,006944;0,00625;0,006944;0,008235;0,007692;0,007692;0,007692;0,006944;0,006944
P_700;0,007692;0,006944;0,007692;0,008235;0,006944;0,006944;0,007692;0,006944;0,006944;0,006944;0,006944;0,008889;0,006944;0,00625;0,007692;0,006944;0,006944;0,00625;0,007692;0,006944;0,00625;0,007692;0,008235;0,006944;0,006944;0,00625;0,007692;0,007692;0,00625;0,00625;0,006944;0,00625;0,007692;0,007692;0,00625;0,1;0,006944;0,006944;0,006944;0,008235;0,006944;0,007692;0,00625;0,007692;0,00625;0,006944;0,006944;0,00625;0,006944
P_705;0,007692;0,006944;0,006944;0,006944;0,006944;0,007692;0,008235;0,006944;0,008235;0,006944;0,006944;0,006944;0,006944;0,008235;0,00625;0,006944;0,00625;0,007692;0,00625;0,00625;0,008235;0,007692;0,00625;0,006944;0,006944;0,006944;0,006944;0,00625;0,006944;0,006944;0,006944;0,007692;0,006944;0,007692;0,006944;0,007692;0,00625;0,00625;0,006944;0,006944;0,006944;0,00625;0,006944;0,008889;0,00625;0,007692;0,008235;0,006944;0,00625
P_710;0,00625;0,00625;0,007692;0,006944;0,006944;0,006944;0,006944;0,006944;0,006944;0,006944;0,006944;0,008235;0,006944;0,006944;0,006944;0,007692;0,006944;0,006944;0,007692;0,007692;0,008235;0,007692;0,006944;0,006944;0,00625;0,007692;0,008235;0,006944;0,00625;0,007692;0,00625;0,006944;0,009375;0,006944;0,007692;0,006944;0,00625;0,006944;0,00625;0,00625;0,006944;0,00625;0,007692;0,008235;0,006944;0,00625;0,007692;0,006944;0,006944
P_715;0,007692;0,008889;0,00625;0,007692;0,00625;0,007692;0,00625;0,00625;0,00625;0,007692;0,00625;0,006944;0,006944;0,007692;0,006944;0,007692;0,006944;0,006944;0,006944;0,006944;0,006944;0,007692;0,00625;0,006944;0,006944;0,006944;0,007692;0,00625;0,009375;0,006944;0,007692;0,007692;0,007692;0,007692;0,007692;0,007692;0,006944;0,006944;0,007692;0,006944;0,00625;0,007692;0,006944;0,00625;0,00625;0,006944;0,006944;0,007692;0,006944
P_720;0,1;0,00625;0,006944;0,006944;0,007692;0,006944;0,007692;0,007692;0,006944;0,007692;0,006944;0,007692;0,006944;0,006944;0,006944;0,006944;0,006944;0,006944;0,00625;0,00625;0,007692;0,006944;0,007692;0,006944;0,006944;0,00625;0,006944;0,006944;0,00625;0,007692;0,007692;0,007692;0,006944;0,00625;0,007692;0,00625;0,006944;0,008235;0,008235;0,006944;0,006944;0,007692;0,006944;0,006944;0,007692;0,006944;0,006944;0,007692;0,006944
P_725;0,006944;0,006944;0,007692;0,00625;0,007692;0,006944;0,006944;0,006944;0,007692;0,00625;0,006944;0,00625;0,006944;0,007692;0,006944;0,006944;0,006944;0,006944;0,00625;0,006944;0,007692;0,006944;0,006944;0,007692;0,006944;0,006944;0,008235;0,006944;0,006944;0,006944;0,006944;0,007692;0,00625;0,006944;0,006944;0,008235;0,007692;0,006944;0,007692;0,007692;0,007692;0,006944;0,008235;0,006944;0,006944;0,008235;0,00625;0,006944;0,006944
P_730;0,007692;0,00625;0,00625;0,008235;0,008889;0,006944;0,006944;0,00625;0,00625;0,006944;0,00625;0,006944;0,006944;0,008235;0,007692;0,006944;0,006944;0,006944;0,006944;0,00625;0,005357;0,006944;0,007692;0,006944;0,006944;0,00625;0,006944;0,00625;0,00625;0,006944;0,00625;0,00625;0,007692;0,005357;0,007692;0,006944;0,007692;0,007692;0,006944;0,007692;0,007692;0,007692;0,006944;0,008235;0,008889;0,006944;0,006944;0,00625;0,007692
P_735;0,006944;0,008235;0,006944;0,007692;0,006944;0,006944;0,006944;0,006944;0,006944;0,007692;0,006944;0,007692;0,00625;0,00625;0,007692;0,006944;0,00625;0,006944;0,007692;0,00625;0,006944;0,006944;0,008889;0,008235;0,006944;0,00625;0,007692;0,00625;0,006944;0,1;0,007692;0,008235;0,00625;0,00625;0,00625;0,006944;0,006944;0,00625;0,006944;0,006944;0,006944;0,006944;0,007692;0,006944;0,007692;0,00625;0,007692;0,007692;0,006944
P_740;0,006944;0,008235;0,006944;0,006944;0,00625;0,006944;0,006944;0,006944;0,006944;0,006944;0,007692;0,006944;0,007692;0,006944;0,006944;0,007692;0,006944;0,006944;0,006944;0,00625;0,006944;0,00625;0,006944;0,006944;0,006944;0,006944;0,006944;0,00625;0,00625;0,008235;0,006944;0,00625;0,006944;0,007692;0,007692;0,006944;0,007692;0,007692;0,006944;0,006944;0,006944;0,006944;0,00625;0,008235;0,007692;0,007692;0,00625;0,007692;0,007692
P_745;0,006944;0,00625;0,006944;0,007692;0,00625;0,007692;0,007692;0,006944;0,007692;0,00625;0,006944;0,006944;0,006944;0,007692;0,00625;0,008889;0,006944;0,006944;0,006944;0,006944;0,008889;0,00625;0,007692;0,00625;0,00625;0,007692;0,006944;0,00625;0,006944;0,008235;0,00625;0,006944;0,008235;0,008235;0,006944;0,00625;0,006944;0,008889;0,007692;0,007692;0,007692;0,006944;0,009375;0,007692;0,007692;0,006944;0,008889;0,007692;0,006944
P_750;0,007692;0,008235;0,006944;0,006944;0,006944;0,006944;0,006944;0,006944;0,007692;0,006944;0,00625;0,007692;0,006944;0,007692;0,006944;0,007692;0,008235;0,00625;0,006944;0,006944;0,007692;0,00625;0,00625;0,007692;0,006944;0,008235;0,007692;0,00625;0,00625;0,006944;0,007692;0,006944;0,00625;0,00625;0,006944;0,00625;0,007692;0,007692;0,007692;0,006944;0,00625;0,007692;0,00625;0,006944;0,007692;0,007692;0,006944;0,00625;0,00625
P_755;0,006944;0,006944;0,00625;0,00625;0,006944;0,006944;0,00625;0,006944;0,007692;0,008235;0,007692;0,007692;0,008235;0,006944;0,007692;0,1;0,00625;0,007692;0,007692;0,008235;0,00625;0,008889;0,008235;0,006944;0,00625;0,007692;0,006944;0,006944;0,007692;0,006944;0,00625;0,00625;0,00625;0,006944;0,006944;0,007692;0,006944;0,006944;0,008889;0,00625;0,006944;0,006944;0,006944;0,00625;0,007692;0,006944;0,006944;0,1;0,008235
P_760;0,007692;0,006944;0,007692;0,006944;0,007692;0,006944;0,007692;0,007692;0,006944;0,007692;0,00625;0,007692;0,00625;0,007692;0,006944;0,006944;0,00625;0,006944;0,006944;0,006944;0,006944;0,00625;0,007692;0,006944;0,006944;0,006944;0,007692;0,008235;0,006944;0,00625;0,00625;0,007692;0,006944;0,00625;0,006944;0,00625;0,006944;0,007692;0,006944;0,006944;0,006944;0,00625;0,006944;0,006944;0,007692;0,007692;0,00625;0,007692;0,00625
P_765;0,00625;0,008235;0,00625;0,006944;0,00625;0,006944;0,00625;0,00625;0,00625;0,006944;0,006944;0,00625;0,006944;0,00625;0,006944;0,007692;0,006944;0,008235;0,00625;0,006944;0,007692;0,00625;0,006944;0,006944;0,008889;0,006944;0,007692;0,006944;0,007692;0,007692;0,006944;0,006944;0,00625;0,008235;0,007692;0,008235;0,00625;0,006944;0,00625;0,00625;0,006944;0,00625;0,007692;0,007692;0,00625;0,007692;0,007692;0,006944;0,006944
P_770;0,00625;0,006944;0,007692;0,007692;0,006944;0,006944;0,00625;0,006944;0,006944;0,006944;0,006944;0,006944;0,008235;0,00625;0,00625;0,006944;0,007692;0,00625;0,006944;0,007692;0,006944;0,006944;0,00625;0,007692;0,007692;0,00625;0,006944;0,006944;0,006944;0,007692;0,007692;0,00625;0,005357;0,00625;0,00625;0,007692;0,00625;0,00625;0,006944;0,00625;0,008235;0,006944;0,006944;0,006944;0,006944;0,007692;0,006944;0,006944;0,006944
P_775;0,006944;0,006944;0,006944;0,00625;0,006944;0,007692;0,007692;0,006944;0,006944;0,00625;0,006944;0,007692;0,006944;0,006944;0,007692;0,006944;0,006944;0,007692;0,008235;0,006944;0,006944;0,006944;0,006944;0,006944;0,00625;0,008235;0,006944;0,008235;0,00625;0,006944;0,006944;0,00625;0,006944;0,006944;0,00625;0,007692;0,006944;0,00625;0,007692;0,00625;0,00625;0,006944;0,00625;0,006944;0,00625;0,00625;0,006944;0,00625;0,00625
P_780;0,006944;0,00625;0,007692;0,006944;0,006944;0,005357;0,006944;0,00625;0,007692;0,007692;0,006944;0,006944;0,006944;0,007692;0,00625;0,007692;0,008235;0,007692;0,00625;0,00625;0,00625;0,006944;0,006944;0,00625;0,006944;0,007692;0,006944;0,008889;0,006944;0,006944;0,007692;0,006944;0,006944;0,006944;0,006944;0,006944;0,00625;0,00625;0,006944;0,008235;0,006944;0,1;0,006944;0,006944;0,00625;0,006944;0,006944;0,006944;0,007692
P_785;0,006944;0,008235;0,006944;0,007692;0,007692;0,006944;0,007692;0,008889;0,007692;0,006944;0,00625;0,007692;0,006944;0,006944;0,006944;0,006944;0,007692;0,00625;0,00625;0,006944;0,00625;0,00625;0,007692;0,006944;0,005357;0,006944;0,006944;0,006944;0,006944;0,006944;0,00625;0,00625;0,00625;0,006944;0,00625;0,007692;0,006944;0,006944;0,006944;0,007692;0,006944;0,00625;0,00625;0,006944;0,006944;0,006944;0,008235;0,006944;0,00625
P_790;0,006944;0,007692;0,006944;0,006944;0,006944;0,00625;0,007692;0,00625;0,006944;0,006944;0,006944;0,006944;0,006944;0,00625;0,006944;0,00625;0,006944;0,007692;0,007692;0,00625;0,00625;0,00625;0,00625;0,006944;0,006944;0,007692;0,006944;0,006944;0,00625;0,00625;0,006944;0,00625;0,00625;0,00625;0,00625;0,006944;0,00625;0,006944;0,00625;0,006944;0,006944;0,007692;0,006944;0,00625;0,005357;0,007692;0,00625;0,006944;0,006944
P_795;0,006944;0,00625;0,006944;0,006944;0,007692;0,006944;0,006944;0,00625;0,00625;0,006944;0,006944;0,006944;0,006944;0,00625;0,006944;0,006944;0,006944;0,007692;0,00625;0,006944;0,00625;0,006944;0,00625;0,007692;0,00625;0,006944;0,008235;0,006944;0,006944;0,006944;0,00625;0,00625;0,00625;0,006944;0,006944;0,00625;0,00625;0,007692;0,007692;0,00625;0,007692;0,006944;0,00625;0,006944;0,007692;0,00625;0,006944;0,008235;0,008235
P_800;0,006944;0,007692;0,008235;0,006944;0,00625;0,00625;0,006944;0,006944;0,007692;0,006944;0,006944;0,00625;0,006944;0,006944;0,00625;0,006944;0,008235;0,00625;0,00625;0,007692;0,00625;0,007692;0,006944;0,00625;0,007692;0,006944;0,00625;0,006944;0,008235;0,006944;0,006944;0,008235;0,006944;0,006944;0,006944;0,006944;0,00625;0,00625;0,007692;0,00625;0,006944;0,00625;0,007692;0,006944;0,006944;0,007692;0,00625;0,006944;0,006944
P_805;0,00625;0,006944;0,00625;0,006944;0,00625;0,006944;0,006944;0,00625;0,006944;0,006944;0,007692;0,00625;0,006944;0,006944;0,00625;0,00625;0,00625;0,007692;0,007692;0,007692;0,007692;0,006944;0,006944;0,00625;0,006944;0,007692;0,006944;0,006944;0,00625;0,007692;0,00625;0,00625;0,00625;0,00625;0,00625;0,008235;0,007692;0,00625;0,006944;0,007692;0,007692;0,00625;0,006944;0,008889;0,007692;0,00625;0,008235;0,007692;0,006944
P_810;0,006944;0,007692;0,00625;0,008235;0,00625;0,00625;0,007692;0,008235;0,007692;0,008235;0,00625;0,008235;0,00625;0,00625;0,007692;0,006944;0,006944;0,008235;0,007692;0,006944;0,006944;0,006944;0,007692;0,008235;0,007692;0,008235;0,006944;0,00625;0,006944;0,00625;0,006944;0,00625;0,00625;0,005357;0,007692;0,006944;0,007692;0,006944;0,006944;0,006944;0,006944;0,00625;0,006944;0,007692;0,006944;0,007692;0,00625;0,006944;0,006944
P_815;0,006944;0,00625;0,006944;0,00625;0,007692;0,00625;0,00625;0,006944;0,007692;0,00625;0,006944;0,007692;0,006944;0,00625;0,00625;0,006944;0,007692;0,006944;0,006944;0,006944;0,00625;0,00625;0,00625;0,006944;0,007692;0,006944;0,006944;0,006944;0,00625;0,006944;0,006944;0,007692;0,00625;0,006944;0,006944;0,006944;0,007692;0,006944;0,006944;0,007692;0,008235;0,006944;0,00625;0,00625;0,00625;0,006944;0,007692;0,006944;0,006944
P_820;0,007692;0,006944;0,00625;0,006944;0,00625;0,00625;0,006944;0,006944;0,00625;0,00625;0,006944;0,007692;0,006944;0,00625;0,00625;0,006944;0,00625;0,006944;0,006944;0,006944;0,00625;0,007692;0,006944;0,00625;0,006944;0,006944;0,006944;0,00625;0,007692;0,006944;0,007692;0,00625;0,007692;0,006944;0,007692;0,006944;0,006944;0,006944;0,007692;0,006944;0,006944;0,006944;0,007692;0,00625;0,00625;0,00625;0,007692;0,00625;0,006944
P_825;0,006944;0,006944;0,00625;0,006944;0,006944;0,007692;0,00625;0,006944;0,006944;0,00625;0,006944;0,006944;0,00625;0,00625;0,006944;0,006944;0,006944;0,006944;0,006944;0,006944;0,00625;0,007692;0,006944;0,007692;0,008889;0,00625;0,006944;0,00625;0,007692;0,006944;0,00625;0,00625;0,00625;0,006944;0,008235;0,00625;0,007692;0,007692;0,00625;0,006944;0,00625;0,00625;0,006944;0,007692;0,006944;0,00625;0,006944;0,007692;0,006944
